id,sellValue,buyValue,sellDay,buyDay
53449,208,100054,98,535
53450,133,100114,5427,5928
53451,125,100106,1898,2764
53452,130,100121,4972,5280
53453,159,100123,1758,6972
53454,136,100108,90,1802
53455,131,100112,3599,5999
53456,125,100108,1575,8322
53457,125,100120,4707,6660
53458,141,100121,1704,5262
53459,149,100118,1861,4536
53460,142,100123,2397,2931
53461,143,100078,5799,7103
53462,150,100113,121,4391
53463,181,100113,2001,2613
53464,147,100123,1430,1616
53465,151,100119,207,1345
53466,157,100122,126,7263
53467,218,100098,63,1104
53468,129,100102,144,1710
53469,126,100122,4008,5999
53470,132,100092,93,756
53471,125,100120,3006,8658
53472,130,100114,639,2735
53473,127,100065,2366,2794
53474,156,100111,97,2431
53475,131,100107,169,1259
53476,159,100068,2916,3035
53477,144,100053,1804,2128
53478,254,100110,15,33
53479,155,100120,2649,3400
53480,144,100124,1891,4010
53481,129,100056,5367,5793
53482,130,100088,5779,7276
53483,131,100090,165,478
53484,131,100081,1535,1852
53485,142,100117,861,2957
53486,405,99790,1382,1392
53487,127,100121,1058,1103
53488,221,100092,1315,1863
53489,254,100118,20,2088
53490,173,100109,1189,1452
53491,129,100119,3315,8089
53492,153,100043,2162,2473
53493,328,100098,57,796
53494,188,100027,772,1416
53495,132,100117,124,1659
53496,216,100118,338,2845
53497,130,100118,7586,7660
53498,128,100100,4186,5796
53499,129,100118,497,1842
53500,135,100110,2644,7614
53501,172,100115,4210,4743
53502,144,100098,5396,6001
53503,178,100080,179,297
53504,170,100096,109,862
53505,175,100106,418,5857
53506,172,100078,4,2621
53507,159,100121,109,3267
53508,131,100110,5404,7635
53509,131,99962,1194,1198
53510,131,100117,1655,2346
53511,139,100120,151,1729
53512,166,100120,706,2176
53513,128,100107,458,2238
53514,153,100124,4856,5317
53515,181,99939,1116,1314
53516,130,100069,1350,2403
53517,143,100114,2422,6329
53518,174,100111,8,423
53519,140,100119,2794,4473
53520,126,100078,1689,2849
53521,275,100099,1355,2322
53522,192,100117,2656,6456
53523,130,100006,3215,3543
53524,162,100044,473,1173
53525,136,100022,2717,4063
53526,163,100037,1068,1196
53527,133,100116,1624,6852
53528,135,100098,1099,1195
53529,138,100109,4423,6889
53530,127,100115,2902,3940
53531,128,100099,6710,7252
53532,230,100086,224,453
53533,338,99931,831,982
53534,130,100098,3182,4568
53535,193,100112,98,1345
53536,130,100124,817,1871
53537,126,100106,4725,4978
53538,126,100112,7024,10554
53539,166,100103,891,1867
53540,183,100055,1717,3616
53541,126,100094,5915,6817
53542,144,100114,5014,5361
53543,147,100111,360,1072
53544,125,100123,763,9086
53545,146,100098,596,2114
53546,143,100111,4021,6654
53547,130,100108,3086,3789
53548,142,100089,1436,5279
53549,136,100122,4118,10291
53550,134,100117,3779,4391
53551,160,100120,3125,3872
53552,185,100110,1410,1425
53553,207,100083,46,886
53554,133,100114,2321,2381
53555,212,100119,881,2183
53556,168,100061,3344,4479
53557,198,100089,3623,4881
53558,127,100099,1818,2931
53559,145,100115,4216,6069
53560,159,100121,1300,3739
53561,132,100115,1195,5969
53562,131,100067,1363,2629
53563,159,100121,208,9984
53564,141,100114,5775,6305
53565,187,100047,358,648
53566,190,100083,374,698
53567,159,100096,4556,4659
53568,135,100089,1894,2705
53569,130,100036,1061,1216
53570,134,100121,1411,4829
53571,134,100121,825,3414
53572,125,100124,2506,2823
53573,162,100115,140,248
53574,135,100121,3058,5517
53575,163,100116,1153,1796
53576,278,99835,582,1151
53577,138,100116,2505,3314
53578,150,100058,113,1011
53579,132,100112,4420,6475
53580,233,100053,256,868
53581,129,100123,4910,5087
53582,131,100105,1279,3712
53583,283,100034,400,1309
53584,158,100124,18,25
53585,325,100095,223,1054
53586,286,100095,184,965
53587,136,100083,4380,7862
53588,150,100092,4291,8341
53589,138,100103,4845,5715
53590,149,100120,317,3431
53591,359,100023,319,484
53592,129,100107,82,3740
53593,126,100117,1618,3852
53594,134,100099,7710,8998
53595,172,100124,1373,2642
53596,147,100069,626,1439
53597,141,100078,1947,2468
53598,134,100111,5432,9424
53599,212,100114,1017,2734
53600,211,100104,865,909
53601,178,99877,1097,2197
53602,256,100116,754,894
53603,136,100107,2153,2398
53604,149,100064,2459,6661
53605,178,100120,2457,2774
53606,132,100096,2033,5017
53607,146,100050,4792,5233
53608,183,99946,984,1342
53609,152,100111,739,1778
53610,177,100102,126,941
53611,142,100121,6674,7401
53612,148,100118,1622,2761
53613,155,100124,323,2757
53614,127,100122,3115,6288
53615,128,100109,184,2306
53616,194,100036,1347,2106
53617,151,100113,3524,4310
53618,221,100040,192,206
53619,175,100106,720,4255
53620,234,100106,930,1484
53621,183,100086,1008,2151
53622,133,100122,1897,5255
53623,146,100076,1827,2400
53624,184,100077,1906,2022
53625,135,100115,1909,4426
53626,181,99867,795,1091
53627,153,100099,4338,7281
53628,136,100071,3228,5417
53629,130,100101,2654,5213
53630,227,100117,814,1268
53631,126,100098,2410,5250
53632,129,100124,1062,2078
53633,141,100104,8312,8535
53634,131,100115,4385,4540
53635,220,100064,128,1751
53636,163,99764,501,1069
53637,135,100119,1496,4757
53638,165,100053,598,917
53639,185,100094,2198,2887
53640,141,100117,2035,2122
53641,125,100119,552,2004
53642,140,100062,341,910
53643,149,100122,357,4644
53644,132,100113,592,3705
53645,195,100098,667,1535
53646,152,100099,1256,1467
53647,194,100110,3089,5837
53648,148,100110,1024,2015
53649,132,100119,4765,7201
53650,179,100120,741,3070
53651,138,100088,2572,3649
53652,140,100096,3619,3658
53653,125,100114,6248,8525
53654,285,100114,722,755
53655,145,100122,708,7446
53656,376,100070,92,238
53657,180,100099,1725,1926
53658,142,100082,4325,6661
53659,153,100037,1633,2921
53660,255,100019,595,613
53661,126,100106,515,4096
53662,128,100122,1141,7642
53663,154,100114,3217,6205
53664,155,100124,1201,3221
53665,155,100121,130,603
53666,147,100119,1831,2347
53667,145,100104,787,864
53668,188,100111,2074,2774
53669,128,100121,6563,10670
53670,167,100074,632,837
53671,141,100075,2386,3009
53672,225,99697,864,1063
53673,148,100103,157,1153
53674,143,100118,1528,9635
53675,133,100114,2206,5181
53676,133,100056,7543,8087
53677,125,100081,348,2484
53678,147,100083,3791,4969
53679,255,100083,1421,1524
53680,145,100123,1054,3663
53681,137,100114,771,3059
53682,176,100109,1160,1269
53683,129,100111,1236,3903
53684,125,100117,5899,6673
53685,135,100120,3447,3667
53686,162,100108,1377,6383
53687,193,100079,1399,1428
53688,129,100105,1618,2153
53689,135,100116,1808,2128
53690,158,100081,3823,4694
53691,312,99865,776,805
53692,129,100107,3248,4660
53693,125,100117,3018,9067
53694,291,100112,96,225
53695,133,100089,563,3750
53696,152,100109,551,1347
53697,144,100086,4542,4580
53698,134,100108,3528,5886
53699,151,100106,5810,6064
53700,157,99869,493,732
53701,133,100114,909,3265
53702,139,100111,1318,3288
53703,158,100123,351,553
53704,181,100098,1792,4917
53705,143,100123,886,1161
53706,175,100113,3384,5837
53707,127,100110,7126,8392
53708,140,100111,119,5584
53709,129,100060,13,1545
53710,163,100108,818,2483
53711,131,100091,107,111
53712,128,100065,218,922
53713,126,100078,7724,9634
53714,129,100123,2748,2887
53715,175,100115,247,2088
53716,125,100077,2543,3564
53717,150,100110,4877,5121
53718,142,100092,3686,6888
53719,127,100054,1116,1285
53720,148,100062,1238,3206
53721,154,100104,6041,8230
53722,127,100121,94,2136
53723,152,100121,1760,4688
53724,171,100112,2387,3094
53725,133,100075,2260,2597
53726,128,100105,2705,4508
53727,134,100086,656,2818
53728,134,100106,9161,10322
53729,155,100123,4820,5496
53730,131,100112,1958,4799
53731,140,100093,3271,6390
53732,129,100099,9267,10132
53733,155,100116,2274,2572
53734,400,100103,6,942
53735,171,100111,355,566
53736,127,100115,651,3302
53737,202,100099,3007,3564
53738,135,100103,7567,7807
53739,139,100102,2831,4580
53740,139,100123,4069,5311
53741,151,100096,1096,1895
53742,131,100111,3278,3519
53743,128,100123,2708,6158
53744,125,100114,2456,6973
53745,146,100100,2918,3812
53746,142,100083,3348,4151
53747,128,100122,3493,5171
53748,140,99926,351,612
53749,129,100102,6880,9627
53750,130,100110,187,2050
53751,148,100116,159,263
53752,137,100100,1558,5411
53753,133,100121,1968,4094
53754,132,100124,266,4586
53755,141,100113,161,299
53756,131,100081,3561,3613
53757,146,100102,82,2654
53758,133,100114,5953,6272
53759,147,100109,1858,2182
53760,140,100113,2111,4951
53761,142,100108,1851,2054
53762,165,100095,2722,3013
53763,146,100123,2787,9593
53764,134,100096,5899,6330
53765,274,100121,39,255
53766,131,100069,2715,4859
53767,127,100123,1436,5440
53768,130,100113,2485,6991
53769,130,100107,1693,4861
53770,129,100102,641,2181
53771,128,100102,806,2698
53772,138,100070,4144,6494
53773,173,100101,2006,4947
53774,143,100121,2286,2958
53775,286,100035,513,1063
53776,130,100102,3083,3556
53777,130,100122,6264,7343
53778,135,100124,6798,10233
53779,208,100062,1008,2446
53780,152,100117,1658,6123
53781,127,100061,2845,3327
53782,246,100001,854,1419
53783,131,100107,184,1261
53784,126,100025,1880,2286
53785,412,100105,137,401
53786,129,100117,7866,8313
53787,232,100100,1399,2100
53788,202,100105,59,1428
53789,134,100089,1595,3216
53790,359,100110,325,1699
53791,128,100108,6154,6626
53792,150,100124,641,2958
53793,141,100118,1388,1502
53794,137,100120,1294,2862
53795,135,100117,77,2422
53796,156,100019,508,646
53797,158,100106,949,1298
53798,140,100123,4507,5116
53799,166,100109,1863,4103
53800,148,100105,2999,4779
53801,164,100089,1467,2089
53802,142,100097,3243,7163
53803,167,100105,438,1043
53804,147,100120,7141,8904
53805,145,100107,4993,5073
53806,147,100112,5226,6305
53807,177,100109,3052,7300
53808,130,100110,1678,3761
53809,195,100033,1370,2316
53810,131,100120,2231,4910
53811,156,100123,3277,3310
53812,143,100119,2331,3423
53813,127,100124,4850,6168
53814,130,100117,5173,5736
53815,143,100119,1145,2139
53816,151,100116,443,2217
53817,140,100091,2540,3182
53818,165,100085,985,2817
53819,165,100121,1993,2070
53820,130,100050,2,1316
53821,137,100116,1764,2763
53822,133,99899,1536,1895
53823,152,100082,2003,4727
53824,192,100080,517,697
53825,128,100111,271,733
53826,132,100115,91,840
53827,270,100121,45,808
53828,126,100124,962,1317
53829,126,100118,4513,6640
53830,166,100056,462,2349
53831,152,100123,4712,8087
53832,262,100120,1391,2081
53833,137,100111,301,7068
53834,135,100122,327,1724
53835,176,100019,663,1663
53836,140,100088,1421,3386
53837,142,100107,577,1269
53838,140,100096,4111,4818
53839,126,100110,2849,4494
53840,169,100085,873,1118
53841,129,100117,808,1802
53842,140,100104,2615,4257
53843,167,100115,2111,2402
53844,138,100118,4785,6436
53845,171,100099,4808,5338
53846,139,100107,1608,5614
53847,177,99977,502,1335
53848,145,100072,2276,3072
53849,165,100102,2020,2045
53850,136,100101,1220,1600
53851,401,100102,1130,2060
53852,162,100099,1853,2982
53853,236,100119,450,730
53854,179,100101,147,1899
53855,130,100120,1806,6490
53856,125,100119,3500,3524
53857,151,100122,722,5437
53858,126,100123,497,6591
53859,134,100112,1676,5140
53860,141,100049,3697,5513
53861,134,100000,2985,3123
53862,141,100097,27,1994
53863,130,100088,494,4674
53864,136,100116,3802,5436
53865,221,100117,2164,3235
53866,145,100096,604,2966
53867,135,100105,1279,3872
53868,152,100115,2950,4558
53869,133,100120,413,8160
53870,283,100096,845,3382
53871,138,100104,1350,5678
53872,128,100089,5183,5231
53873,141,100051,2213,5723
53874,166,100102,1886,2043
53875,134,100124,1092,5901
53876,130,100116,4066,4949
53877,154,100122,3073,3588
53878,190,100103,1750,2983
53879,187,100117,447,3785
53880,131,100119,5509,7555
53881,133,100122,222,2133
53882,144,100123,3319,6261
53883,127,100113,196,992
53884,130,100106,3721,6313
53885,126,100058,1915,2944
53886,399,99879,611,1277
53887,147,100102,4779,5892
53888,228,100119,1994,2762
53889,153,100122,1348,4546
53890,133,100116,3931,7305
53891,131,100124,3413,4027
53892,127,100124,3776,6666
53893,144,100120,465,2381
53894,145,100068,520,1518
53895,309,99936,2053,2194
53896,137,100107,2187,4922
53897,125,100115,624,2830
53898,168,100103,1098,2364
53899,155,100117,514,3463
53900,129,100117,2683,4102
53901,131,100116,797,1197
53902,148,100113,6719,6967
53903,153,100073,500,2653
53904,131,100065,271,3504
53905,133,100035,3176,7966
53906,169,100105,1890,5797
53907,126,100088,3324,3716
53908,136,100099,2651,3057
53909,127,100106,5020,8393
53910,152,100070,634,1466
53911,139,100113,2827,9867
53912,145,100084,875,1295
53913,225,99994,596,664
53914,145,100112,272,1098
53915,126,100081,1280,2748
53916,189,100093,670,1602
53917,125,100102,5876,10559
53918,146,100120,2329,4521
53919,128,100067,3240,4506
53920,459,100016,263,964
53921,176,100097,1632,2154
53922,150,100087,2856,2867
53923,180,99991,1019,1091
53924,157,100118,1176,6689
53925,168,100041,41,339
53926,125,100062,667,3463
53927,164,100076,1078,2284
53928,147,100121,1238,3941
53929,128,100121,364,6917
53930,172,100122,3412,7191
53931,202,99682,336,881
53932,144,100083,3099,4610
53933,151,100104,4391,5430
53934,127,100097,2685,6033
53935,134,100039,84,1375
53936,158,99947,841,1718
53937,244,100090,1066,1180
53938,140,100121,4308,4331
53939,161,100087,1726,7872
53940,135,100111,323,4596
53941,223,100096,644,755
53942,131,100107,437,4011
53943,128,100111,5851,6333
53944,167,100119,1092,1178
53945,127,100124,3416,7548
53946,158,100120,5749,6308
53947,131,100101,2528,5854
53948,126,100006,2981,4028
53949,146,100098,220,1263
53950,139,100118,1591,7768
53951,176,100067,311,498
53952,154,100117,663,5723
53953,130,100093,5408,8155
53954,134,100115,1998,2487
53955,154,100051,1513,1712
53956,216,100039,1873,2585
53957,222,100060,1306,1889
53958,167,100069,1331,1760
53959,168,100119,227,5267
53960,126,100079,1300,1354
53961,127,100083,921,2112
53962,138,100023,1365,1737
53963,143,100121,1929,2504
53964,151,100117,7315,9802
53965,242,100052,297,418
53966,191,100026,567,2205
53967,130,100124,626,3548
53968,142,100112,5456,7471
53969,163,99980,381,483
53970,319,100012,368,810
53971,233,100065,216,796
53972,205,100109,1955,3697
53973,133,100099,5140,7075
53974,127,100122,3652,7430
53975,283,100038,1036,1109
53976,139,100116,6851,10275
53977,141,100067,368,1388
53978,282,100079,486,1410
53979,219,100101,49,3136
53980,191,99936,1074,1279
53981,146,100121,2238,3199
53982,128,100124,1876,8188
53983,164,100121,1538,5503
53984,142,100120,143,2722
53985,125,100114,1133,3179
53986,143,100109,942,5729
53987,127,100060,874,1769
53988,177,100040,1600,1939
53989,125,100116,1989,6723
53990,197,100102,716,978
53991,144,100121,1343,6512
53992,128,100108,4400,4434
53993,126,100108,6243,6266
53994,134,100106,2593,5960
53995,185,100008,765,2158
53996,258,100119,225,443
53997,163,100099,2860,2959
53998,180,100099,4358,5662
53999,160,100089,445,640
54000,136,100100,759,2583
54001,126,100111,572,652
54002,128,100103,1842,1906
54003,197,100122,1021,2764
54004,163,100085,1062,1384
54005,130,100115,4558,5034
54006,144,100117,2145,5107
54007,152,100094,5400,5756
54008,136,100118,3800,6187
54009,128,100108,3843,4454
54010,140,100119,1313,3885
54011,128,100111,5724,5920
54012,250,100095,11,466
54013,137,100071,3951,4823
54014,138,100098,966,1862
54015,130,100114,1202,1684
54016,143,100047,67,408
54017,155,100020,1052,2300
54018,164,100121,8140,9880
54019,245,100091,1274,1849
54020,141,99977,580,925
54021,199,100114,468,3274
54022,125,100114,6863,7891
54023,200,100114,1357,2271
54024,133,99860,551,1054
54025,142,100104,2127,2373
54026,133,100121,3484,4229
54027,190,100119,1666,1875
54028,130,100075,2879,8243
54029,127,100121,724,6044
54030,134,100119,3594,9526
54031,297,100117,196,206
54032,215,100046,274,759
54033,214,100110,2967,3805
54034,142,100114,5094,7362
54035,146,100114,2423,3585
54036,160,100102,612,1767
54037,136,100113,1295,4798
54038,127,100105,6121,7288
54039,133,100108,2591,4392
54040,140,100114,2642,4861
54041,131,100119,1109,3400
54042,128,100106,4419,5072
54043,142,100124,840,5340
54044,135,100113,587,2724
54045,337,100113,87,348
54046,205,100093,808,959
54047,125,100106,6283,6583
54048,169,100060,1481,1679
54049,129,100076,4140,7198
54050,195,100083,1308,2908
54051,144,100105,730,834
54052,145,100124,1585,3938
54053,145,100113,2361,4047
54054,133,100124,1198,1868
54055,129,100110,853,1558
54056,126,100104,4290,10200
54057,135,100121,1006,4415
54058,166,100081,5685,7126
54059,149,100112,5073,7810
54060,145,100112,1319,1827
54061,127,100110,6572,8641
54062,128,100123,5081,6981
54063,143,100114,4959,6135
54064,130,100115,4401,5135
54065,136,100105,3922,6576
54066,135,100112,1000,1392
54067,129,100122,2221,10108
54068,133,100076,4477,7269
54069,134,100086,527,2183
54070,132,100112,4859,9295
54071,128,100106,4128,4755
54072,135,100124,1780,3439
54073,132,100093,136,1292
54074,127,100120,2418,4666
54075,173,100101,83,2226
54076,143,100121,5248,7286
54077,146,100070,486,819
54078,127,100115,2269,4171
54079,136,100124,215,2060
54080,137,100092,5208,9180
54081,161,100103,1577,3190
54082,173,100089,194,918
54083,204,100120,114,716
54084,136,100117,5932,9511
54085,186,100123,3913,4176
54086,139,100076,259,353
54087,126,100120,7165,9310
54088,136,100104,1702,1713
54089,130,100122,333,4454
54090,126,100123,1536,2505
54091,144,100095,1901,2822
54092,132,100082,2552,6004
54093,143,100109,766,836
54094,125,100104,3906,4263
54095,132,100117,5585,6091
54096,125,100121,1691,4172
54097,201,100106,297,389
54098,150,100120,833,6058
54099,199,100122,43,1502
54100,126,100122,3187,9442
54101,135,100013,1277,1910
54102,148,100122,2925,4849
54103,131,100123,1577,5469
54104,135,100120,362,8501
54105,172,100105,191,1510
54106,164,100111,422,1939
54107,126,100113,657,2164
54108,171,100116,1167,4322
54109,125,100111,2718,3243
54110,138,100124,3302,5607
54111,172,100112,2372,5857
54112,190,100118,2027,2347
54113,141,100120,4459,6342
54114,132,100121,1123,3518
54115,162,100106,2707,3365
54116,163,100096,885,1266
54117,163,100110,1013,2203
54118,161,100114,1502,2936
54119,132,100121,759,4493
54120,146,100106,913,1360
54121,128,100115,5684,7420
54122,125,100092,4082,4782
54123,125,100114,6636,9564
54124,163,100124,41,1103
54125,164,100106,2754,6729
54126,130,100097,1604,1956
54127,129,100101,1834,2865
54128,135,100031,2105,2812
54129,156,100097,67,1026
54130,182,100087,480,1023
54131,148,100103,7880,8695
54132,162,100104,35,2074
54133,149,100098,1761,3395
54134,138,100049,1540,5328
54135,125,100120,119,2265
54136,223,100121,2558,3431
54137,158,100107,770,2967
54138,157,100116,238,557
54139,125,100070,3386,3601
54140,127,100113,33,7677
54141,219,100097,818,1963
54142,137,100124,3655,4551
54143,174,100123,4451,9327
54144,126,100122,562,4667
54145,125,100105,3612,7807
54146,139,100100,6881,9071
54147,127,100113,1716,7770
54148,199,100062,21,293
54149,152,100048,824,1831
54150,131,100124,5564,6700
54151,128,100112,1162,4367
54152,156,100106,1896,2605
54153,134,100105,5902,6103
54154,133,100121,3247,3761
54155,175,100120,1721,2821
54156,142,100094,259,2477
54157,129,100091,1334,2752
54158,179,100090,1519,1880
54159,180,100027,469,1916
54160,133,100124,1589,4886
54161,158,99962,940,2736
54162,158,99886,472,1626
54163,130,100122,6305,7414
54164,161,100114,1792,1894
54165,162,100123,794,921
54166,125,100120,4559,8405
54167,127,100092,5090,6688
54168,146,100124,8407,8734
54169,140,100058,2989,3552
54170,127,100101,848,2429
54171,130,100098,1044,1079
54172,140,100101,3643,6633
54173,143,100107,4151,6593
54174,186,100029,1397,1824
54175,140,100120,1164,1697
54176,176,99970,1578,3388
54177,235,100111,1222,1630
54178,148,100104,1175,5008
54179,134,100077,4163,6573
54180,147,100120,1032,5088
54181,130,100111,3764,5976
54182,172,100111,7063,7949
54183,127,100119,408,1201
54184,238,100092,1563,1846
54185,135,100122,487,2940
54186,134,100122,459,3563
54187,138,100112,5264,5286
54188,126,100022,5026,6357
54189,125,100103,9608,9895
54190,138,100108,1605,4723
54191,127,100110,513,5105
54192,150,100049,1158,2618
54193,144,100101,5904,6574
54194,131,100071,3695,5343
54195,128,100093,3281,4256
54196,166,100107,3105,3332
54197,160,100118,67,323
54198,168,100100,914,1297
54199,207,99987,919,963
54200,129,100103,4133,7038
54201,154,100070,1119,2386
54202,171,100031,235,2193
54203,136,100121,875,3104
54204,141,100068,2093,3493
54205,131,100087,188,858
54206,171,100103,1572,2152
54207,185,100066,1166,2085
54208,127,100095,2543,3266
54209,133,100081,1027,1515
54210,125,100108,523,5432
54211,131,100075,1219,4877
54212,180,100066,534,1208
54213,151,100114,4993,4999
54214,192,100110,1372,3867
54215,130,100113,1315,3950
54216,190,100091,117,3592
54217,126,100117,2335,3525
54218,141,100102,2014,2573
54219,128,100120,50,6782
54220,145,100106,3013,5689
54221,198,100089,544,740
54222,137,100113,7137,8193
54223,137,100121,2598,4769
54224,125,100123,617,2430
54225,156,100115,4425,5304
54226,187,100119,1056,3671
54227,127,100109,1542,5912
54228,132,100113,2,1344
54229,220,100056,1648,4286
54230,175,100086,763,1701
54231,146,100114,144,727
54232,142,100121,740,10017
54233,150,100123,887,2047
54234,138,100083,2587,5477
54235,137,100093,2799,3001
54236,295,100102,855,1080
54237,169,100120,1315,6116
54238,150,100107,3013,3464
54239,218,100119,201,924
54240,275,100104,512,1049
54241,201,100120,1428,2710
54242,130,100078,4753,6314
54243,128,100101,4368,8299
54244,159,100118,2536,3046
54245,133,100089,1341,1510
54246,146,100114,3803,4138
54247,136,100124,2006,2055
54248,155,100096,2335,2833
54249,133,100108,4017,5022
54250,135,100122,2403,5918
54251,172,100122,4982,7198
54252,126,100026,705,2539
54253,191,100038,176,1296
54254,140,100109,357,2578
54255,229,100083,1245,2604
54256,158,100122,4725,5884
54257,125,100114,1277,2695
54258,142,100118,306,4160
54259,145,100121,4814,5352
54260,160,100098,1103,1719
54261,185,100076,4023,4194
54262,148,100117,953,3818
54263,146,100101,2354,5189
54264,143,100042,661,1373
54265,126,99848,669,764
54266,152,100107,3295,4841
54267,228,99936,225,737
54268,136,100064,1493,1707
54269,176,100123,2251,8447
54270,126,100111,4068,5664
54271,156,100123,377,1338
54272,165,100114,949,5858
54273,146,100102,2251,3200
54274,135,100047,1310,1758
54275,182,100098,679,1948
54276,157,100037,1298,1854
54277,134,100102,3561,7363
54278,128,100027,429,1957
54279,172,100115,269,431
54280,162,100124,1758,2332
54281,170,100122,1456,5906
54282,146,100078,4971,6497
54283,156,100098,3492,4207
54284,187,100118,1287,1374
54285,128,100122,4673,7570
54286,176,100119,656,1455
54287,296,100116,19,1284
54288,140,100088,3704,3946
54289,138,100124,6032,6633
54290,129,100122,705,2236
54291,141,100105,1926,3149
54292,156,100061,670,2464
54293,129,100121,2232,3439
54294,311,100039,841,982
54295,159,100101,3824,3886
54296,407,100081,1001,1121
54297,170,100115,5614,5789
54298,160,100099,1257,2002
54299,162,100070,1890,4175
54300,142,100124,7425,9225
54301,147,100123,639,5275
54302,165,100123,343,1031
54303,142,100123,1956,2685
54304,138,100117,4386,7657
54305,159,100122,1264,2239
54306,129,100112,969,2295
54307,246,100030,1415,1546
54308,139,100123,238,6608
54309,130,100086,3058,4253
54310,128,100124,4059,6623
54311,143,100110,3916,7756
54312,163,100120,424,1354
54313,142,100118,599,603
54314,156,100077,779,805
54315,129,100087,5951,6449
54316,287,100070,1796,1966
54317,145,100105,238,3326
54318,131,100106,4288,8044
54319,147,100102,617,3301
54320,130,100113,2411,3377
54321,150,100115,279,2087
54322,159,100110,2083,4035
54323,159,100074,2517,3050
54324,157,100077,2489,4222
54325,127,100015,745,879
54326,162,100064,309,330
54327,166,100115,2537,4700
54328,140,100100,8741,10356
54329,187,100104,1664,1760
54330,176,100101,545,1435
54331,150,100091,1391,2616
54332,125,100087,5754,5850
54333,214,100105,594,817
54334,127,100084,1066,3246
54335,126,100112,1205,3786
54336,189,100085,1403,2307
54337,129,100096,1741,6732
54338,140,100104,1161,1385
54339,130,100056,478,1558
54340,133,100114,4589,9127
54341,140,100119,6013,6381
54342,151,100095,284,5595
54343,136,100091,8013,8262
54344,153,100071,467,1476
54345,125,100092,6809,7487
54346,127,100105,566,3369
54347,141,100124,588,3372
54348,134,100115,532,1611
54349,153,100100,1003,1553
54350,133,100113,1779,3427
54351,137,100103,70,1187
54352,129,100122,187,10710
54353,174,100118,327,664
54354,142,100074,993,2861
54355,168,100093,554,2743
54356,297,100089,418,443
54357,150,100124,3552,5309
54358,145,100067,3362,6415
54359,127,100124,1706,8893
54360,137,100121,88,1705
54361,153,100115,5873,6561
54362,339,100119,619,632
54363,150,100066,608,707
54364,130,100116,2323,6759
54365,130,100124,4361,7438
54366,141,100104,694,1499
54367,127,100085,3347,4983
54368,185,99998,180,480
54369,184,99946,1386,1601
54370,128,100104,2868,3448
54371,185,100121,3345,5348
54372,312,99635,198,306
54373,125,100114,2290,3050
54374,346,100061,167,546
54375,134,100077,2124,2662
54376,125,100115,5476,6167
54377,132,100052,992,2966
54378,137,100077,695,979
54379,135,100124,1078,1101
54380,132,100117,3916,4479
54381,126,100115,890,1187
54382,254,100105,340,1270
54383,161,100063,300,758
54384,200,100059,373,452
54385,127,100119,7320,8865
54386,137,100112,4582,6850
54387,180,100058,2573,2792
54388,152,100101,443,2671
54389,163,99976,907,2042
54390,150,100122,3730,5005
54391,142,100091,4058,5458
54392,126,100124,2681,8094
54393,163,100086,218,632
54394,154,100084,348,864
54395,160,99983,1802,2871
54396,230,99569,840,926
54397,182,100077,880,1672
54398,167,100100,7501,7573
54399,130,100112,84,2984
54400,209,100112,641,3007
54401,131,100071,3312,5601
54402,215,100051,233,414
54403,178,100115,68,584
54404,138,100086,4063,5984
54405,144,100106,945,1584
54406,137,100121,3067,7668
54407,176,100116,1964,5013
54408,157,100123,2367,4355
54409,158,100101,2040,7232
54410,125,100108,2746,4670
54411,146,100055,262,742
54412,126,100070,6834,7085
54413,144,100097,2799,3340
54414,229,100061,282,1011
54415,128,100057,3857,5776
54416,409,99996,678,1005
54417,143,100098,3769,5292
54418,206,100100,190,1627
54419,176,100123,828,1239
54420,171,100063,3643,6815
54421,179,100111,5815,9327
54422,154,100089,754,1751
54423,126,100123,3761,3987
54424,126,100105,612,4981
54425,142,100079,7697,8092
54426,140,100120,1865,6594
54427,175,100119,4113,6120
54428,134,100114,5226,8806
54429,128,100122,339,1998
54430,126,100089,4906,7011
54431,146,100122,390,4369
54432,126,100009,3253,3554
54433,132,99992,1120,1531
54434,152,100061,255,2281
54435,139,100120,4854,5578
54436,151,100090,284,476
54437,143,100117,819,6151
54438,146,100098,497,4613
54439,126,100119,3585,8808
54440,128,100092,1266,2457
54441,143,100073,13,638
54442,134,100069,927,3059
54443,135,100124,2618,4196
54444,137,100090,1312,5079
54445,318,100075,188,259
54446,129,100119,751,2585
54447,126,100073,1849,2423
54448,155,100099,2040,10837
54449,125,100120,2392,4083
54450,129,100088,2185,3543
54451,140,100078,1714,2653
54452,163,100103,2796,5619
54453,128,100105,659,757
54454,141,100118,347,1539
54455,151,100110,3620,5543
54456,135,100081,2418,3522
54457,144,100013,2879,4020
54458,145,100122,255,1812
54459,129,100115,10327,10440
54460,332,100122,153,874
54461,125,100107,1126,4217
54462,182,100124,782,1972
54463,297,100079,515,744
54464,297,100065,69,1648
54465,157,100104,392,1891
54466,132,100111,2792,6117
54467,163,100046,839,2840
54468,143,100046,1377,3498
54469,144,100112,7209,7729
54470,132,100107,2621,6140
54471,126,100086,5820,6212
54472,162,100115,2761,5335
54473,125,100124,1706,8110
54474,143,100086,3025,3178
54475,145,100123,824,1190
54476,133,100110,9151,10662
54477,166,100119,2134,3357
54478,157,100105,1719,2410
54479,139,100107,2240,4856
54480,127,100115,4261,5756
54481,171,100124,1441,1563
