id,sellValue,buyValue,sellDay,buyDay
5412,146,100079,602,698
5413,133,100103,5541,9832
5414,137,100111,1714,6284
5415,156,100043,497,2709
5416,126,100124,120,8618
5417,131,100096,1754,4240
5418,129,100103,1706,4047
5419,144,100089,1793,3203
5420,138,100098,1844,3510
5421,154,100105,138,191
5422,125,100104,4906,6289
5423,129,100085,2131,2343
5424,140,100121,1787,1931
5425,247,100072,713,814
5426,134,100124,1169,1426
5427,139,100123,723,3222
5428,143,100109,1890,2265
5429,142,100120,619,750
5430,166,100118,227,630
5431,135,100118,2263,5210
5432,159,100074,1503,3875
5433,162,100088,3528,4288
5434,127,100108,5611,8390
5435,140,100099,2804,3088
5436,140,100124,3259,8534
5437,150,100089,251,2912
5438,145,100118,2957,3073
5439,136,100110,4354,6335
5440,129,100121,4961,7141
5441,132,100121,9708,9807
5442,130,100119,1058,4289
5443,142,100095,7539,7662
5444,136,100047,3692,4100
5445,154,100115,3137,3424
5446,135,100089,2769,4235
5447,125,100118,1655,2704
5448,144,100086,163,1641
5449,155,100114,743,954
5450,137,100119,2879,4414
5451,138,100065,2536,6570
5452,180,100025,4357,5586
5453,161,100092,1175,1188
5454,155,100102,173,3018
5455,159,100122,3511,7858
5456,237,100110,722,3141
5457,137,100065,1664,3174
5458,128,100109,1108,3559
5459,230,100054,101,662
5460,126,100051,183,1166
5461,155,100052,1959,2006
5462,242,99948,146,150
5463,136,100102,2601,5542
5464,134,100105,3152,4366
5465,132,100113,2759,3427
5466,153,100071,3859,3922
5467,135,100095,4494,5002
5468,125,100101,6437,7259
5469,164,100112,170,1456
5470,139,100102,6157,7446
5471,141,100100,304,454
5472,146,100121,2780,5683
5473,138,100105,3064,3613
5474,141,100108,4890,6045
5475,174,100111,2484,2499
5476,132,100079,5544,6513
5477,128,100110,76,3913
5478,145,100094,4825,6354
5479,189,100063,1399,2660
5480,173,100110,2186,2467
5481,127,100092,5624,8355
5482,139,100124,2451,4975
5483,173,99958,763,2014
5484,136,100122,1425,2674
5485,131,100122,285,2655
5486,164,100119,1326,2960
5487,276,100053,384,1699
5488,131,100048,1224,1840
5489,144,100092,1354,2349
5490,127,100038,2828,7488
5491,172,100084,6900,7099
5492,136,100063,4983,5148
5493,128,100099,1398,5638
5494,155,100117,5180,5584
5495,127,100095,1066,2068
5496,180,100120,239,637
5497,218,100106,1516,2379
5498,161,100116,660,2041
5499,133,100123,104,6200
5500,142,100096,2773,2864
5501,131,99764,770,1000
5502,237,100115,59,505
5503,142,100118,766,4922
5504,188,100114,826,1760
5505,188,100081,1327,3157
5506,150,100101,2413,3572
5507,146,100080,6287,6582
5508,145,100087,1042,1294
5509,141,100115,864,2417
5510,276,100083,213,1104
5511,186,100114,555,1660
5512,136,100122,336,2541
5513,129,100091,4474,5570
5514,135,100124,5399,9188
5515,230,100116,34,2018
5516,136,100104,1622,2999
5517,129,100121,1039,8594
5518,146,100053,2039,2615
5519,134,100107,988,2525
5520,134,100110,66,4083
5521,129,100109,686,8277
5522,164,100092,1507,3073
5523,149,100120,2384,6250
5524,142,100124,1765,1920
5525,129,100124,1542,5567
5526,130,100123,2310,3367
5527,137,100102,1607,4446
5528,168,100119,1390,4175
5529,176,100092,1278,1488
5530,142,100107,2448,4061
5531,134,100118,829,1535
5532,371,100054,177,440
5533,140,100047,3872,4882
5534,139,100035,1083,2334
5535,202,100123,532,1811
5536,126,99982,1888,2319
5537,171,100089,2694,6038
5538,133,100115,446,762
5539,153,100098,3643,4195
5540,137,100051,1083,5609
5541,157,100116,829,1694
5542,138,100095,1708,2034
5543,127,100116,534,1906
5544,153,100116,3528,5099
5545,139,100118,5445,6882
5546,183,100080,622,1335
5547,143,100097,1267,2642
5548,155,100120,768,1061
5549,130,100102,3322,5723
5550,137,100123,2123,4570
5551,233,100024,1963,2154
5552,142,100111,1623,2604
5553,154,100104,2025,7027
5554,127,100108,3439,5307
5555,136,100058,115,825
5556,174,100112,146,472
5557,137,100114,1854,2125
5558,246,100114,1085,1633
5559,131,100122,1078,3165
5560,129,100099,4742,7510
5561,128,100077,4683,5021
5562,148,100095,3947,4975
5563,134,100058,675,985
5564,135,100059,1242,1808
5565,232,100120,652,1938
5566,142,100112,872,1041
5567,156,100089,958,1986
5568,126,100124,6008,8348
5569,238,100005,672,1029
5570,126,100123,7932,9315
5571,134,100123,1975,4957
5572,141,100120,3134,3143
5573,155,100068,6686,8112
5574,157,100104,420,574
5575,163,100114,1683,3882
5576,142,100087,1531,2126
5577,130,100110,1519,3292
5578,196,100053,978,1479
5579,126,100084,4408,5727
5580,160,100074,933,3366
5581,166,100116,954,1249
5582,135,100119,2702,5771
5583,324,100052,362,968
5584,128,100100,5195,7554
5585,174,100107,2321,3873
5586,188,100086,306,996
5587,126,100124,261,1849
5588,128,100110,5754,5939
5589,162,99925,1823,2278
5590,235,100067,705,912
5591,196,100038,418,639
5592,138,100014,2761,2806
5593,134,100112,4957,8421
5594,126,100124,4645,6543
5595,132,100124,1342,6791
5596,149,100122,143,511
5597,138,100057,1137,7074
5598,217,100055,569,2705
5599,134,100116,1422,2482
5600,195,100072,683,1867
5601,142,100109,2671,3426
5602,170,100124,1625,2050
5603,133,100115,6493,6607
5604,145,100104,432,2918
5605,131,100057,221,972
5606,130,100057,803,922
5607,133,100073,736,872
5608,140,100109,142,2660
5609,143,100117,910,7104
5610,146,100117,1345,3303
5611,130,100121,362,1508
5612,131,100087,6116,6438
5613,148,100111,4265,5787
5614,164,100052,1655,2130
5615,178,100119,1332,3153
5616,130,100077,2302,2510
5617,173,100056,67,138
5618,125,100107,10,1362
5619,190,100011,2049,3367
5620,214,100118,2686,3088
5621,127,100109,807,1999
5622,137,100104,653,4719
5623,445,100026,851,890
5624,133,100097,6731,7223
5625,130,100106,5290,5696
5626,138,100120,3070,8003
5627,152,100103,879,1002
5628,127,100105,3674,5914
5629,127,100119,7492,9382
5630,130,100043,5633,6380
5631,126,100111,2021,5181
5632,133,100105,2664,5430
5633,139,100095,153,2116
5634,214,100039,1961,2287
5635,179,100122,5720,7789
5636,129,100123,1030,2559
5637,144,100122,1346,2253
5638,133,100106,655,3418
5639,175,100086,574,683
5640,167,100122,1460,3707
5641,172,100103,1576,3163
5642,210,100121,1516,2296
5643,230,100116,245,932
5644,132,100120,1674,6477
5645,135,100112,2858,7357
5646,128,100107,4711,9351
5647,148,99995,1178,2445
5648,313,100114,680,1250
5649,132,100079,1072,5592
5650,160,100098,2914,3694
5651,187,100116,386,577
5652,135,100121,5655,5670
5653,132,100123,2530,3497
5654,329,100005,271,1429
5655,128,100124,1866,3373
5656,134,100113,2006,2500
5657,132,100099,9455,10881
5658,137,100107,834,2423
5659,133,100121,1349,2405
5660,147,100114,3169,4373
5661,168,100078,3680,3770
5662,129,100109,4007,6718
5663,138,100111,489,766
5664,141,100122,1148,5893
5665,170,100078,3051,3099
5666,129,100023,1158,1771
5667,232,99982,743,776
5668,205,100107,909,2271
5669,143,100119,772,1418
5670,209,100108,1131,1737
5671,155,100085,3066,3636
5672,129,100015,348,885
5673,129,100108,5731,5775
5674,132,100123,579,614
5675,166,100115,1779,3412
5676,134,100117,2227,3831
5677,143,100121,3380,5929
5678,166,100118,2798,3954
5679,141,99968,987,2238
5680,137,100109,711,2956
5681,166,100101,528,562
5682,160,100119,902,970
5683,158,100094,399,2346
5684,146,100122,3176,3346
5685,302,100034,683,738
5686,147,100107,570,923
5687,191,100013,76,968
5688,198,100101,168,1228
5689,146,100100,74,1321
5690,139,100080,1610,2018
5691,174,100110,1117,2079
5692,132,100105,1125,3791
5693,135,100081,3299,7813
5694,176,100087,613,1471
5695,138,100036,2948,2994
5696,172,100114,3317,3986
5697,134,100072,457,2589
5698,130,100080,1004,2270
5699,160,100046,421,1849
5700,311,100032,215,240
5701,132,100117,3120,6495
5702,136,100116,228,1201
5703,135,100113,2435,4451
5704,130,100104,7539,7994
5705,212,100109,1842,3370
5706,181,100097,13,418
5707,130,100117,940,9008
5708,125,100074,2372,2960
5709,134,100123,55,2890
5710,136,100088,696,1886
5711,145,100108,1409,3833
5712,134,100103,2264,3092
5713,136,100112,6019,9173
5714,136,100113,1156,2997
5715,149,100115,791,2056
5716,126,100105,4844,4969
5717,131,100044,2,1889
5718,148,100103,706,813
5719,137,100116,2771,3730
5720,203,100089,299,1144
5721,133,100114,4254,5289
5722,132,100095,1770,2575
5723,216,100028,741,1482
5724,219,100093,791,3333
5725,138,100100,2586,6190
5726,136,100078,1442,2253
5727,136,100075,1551,4831
5728,167,100106,6648,6707
5729,194,100119,737,1458
5730,133,100107,96,5444
5731,180,100080,1596,3288
5732,133,100121,4458,5632
5733,139,100085,628,2559
5734,182,100040,209,514
5735,132,100108,1753,2170
5736,161,100114,2550,3513
5737,146,100094,343,424
5738,135,100118,742,4964
5739,191,100025,2636,3049
5740,134,100116,3003,3739
5741,129,100076,1792,2057
5742,129,100118,4977,6796
5743,134,100100,2752,3341
5744,143,100117,542,1580
5745,142,100059,1040,1517
5746,183,100082,569,1002
5747,135,100124,7007,8296
5748,133,100119,747,1533
5749,126,100118,1316,8919
5750,135,100106,522,3329
5751,143,100057,1356,1774
5752,200,100101,326,2031
5753,142,100095,3262,6520
5754,148,100116,2348,3211
5755,130,100112,3213,4008
5756,129,100100,1954,4467
5757,125,100074,5230,6008
5758,173,100106,1695,2074
5759,130,100115,5330,6588
5760,143,100109,2136,4324
5761,127,100120,5166,7556
5762,148,100093,1704,2714
5763,155,100113,5636,5681
5764,154,100105,8803,8994
5765,225,100097,62,1450
5766,141,100111,59,2869
5767,134,100117,24,1812
5768,188,100112,394,1139
5769,131,100093,3578,6863
5770,137,100123,756,3429
5771,257,100068,253,380
5772,142,100116,5407,5940
5773,172,100088,3394,4675
5774,195,100099,1199,1506
5775,129,100119,4277,6445
5776,129,100120,2328,5354
5777,171,100085,698,887
5778,134,100122,45,5273
5779,150,100107,1759,4041
5780,197,100122,2122,3723
5781,172,100124,1134,1150
5782,132,100013,94,1048
5783,126,100050,957,1058
5784,206,100117,2612,4361
5785,163,100096,3405,3948
5786,193,100113,233,236
5787,129,100020,732,1324
5788,136,100121,1232,5317
5789,126,100111,260,2608
5790,133,100112,1644,7812
5791,142,100103,3789,5345
5792,125,100117,5075,8356
5793,131,100108,1559,1638
5794,167,100077,1243,1532
5795,149,100087,500,8493
5796,125,100123,6224,7587
5797,136,100059,3247,4590
5798,131,100119,5965,8040
5799,132,100122,40,5165
5800,139,100120,8,1046
5801,130,100114,2004,2745
5802,129,100115,6096,6945
5803,159,99987,173,1007
5804,125,100120,50,5522
5805,147,100113,3878,5690
5806,354,99878,163,798
5807,153,100082,1336,1711
5808,125,100108,610,3375
5809,141,100121,1980,4208
5810,164,100077,831,1756
5811,153,100045,3895,4562
5812,136,100116,1538,2586
5813,129,100107,8400,10216
5814,157,100074,1599,3267
5815,128,100122,5138,7129
5816,217,100106,565,1339
5817,143,100123,2774,7880
5818,167,100058,136,1042
5819,138,100124,2241,3860
5820,152,99990,2061,2465
5821,132,100115,863,5498
5822,191,100118,107,1507
5823,153,100120,230,481
5824,164,100123,6226,8874
5825,149,100101,1039,3285
5826,151,100092,5032,6791
5827,132,100045,6753,7207
5828,139,100108,505,778
5829,154,100109,1555,1640
5830,133,100123,1392,3853
5831,131,100122,48,2158
5832,390,100056,620,953
5833,137,100093,2355,4800
5834,131,100114,2473,4429
5835,276,100088,433,1385
5836,131,100115,1384,3019
5837,174,100124,1475,2636
5838,180,100055,1611,1648
5839,126,100102,90,3837
5840,136,100099,1455,1498
5841,150,100124,4866,5199
5842,125,100123,4749,8446
5843,127,100074,2232,2621
5844,138,100115,1454,2706
5845,161,100112,3036,3835
5846,126,100063,3012,5140
5847,212,100116,1102,1159
5848,129,100109,2522,4026
5849,127,100124,733,4595
5850,213,100079,558,703
5851,127,100114,2190,2909
5852,152,100120,278,2200
5853,210,100102,946,2729
5854,137,100114,2844,4192
5855,252,100108,96,182
5856,193,100113,196,1506
5857,137,99953,822,1318
5858,152,99982,511,547
5859,153,100123,533,2612
5860,130,100120,2828,4162
5861,173,100115,408,2813
5862,128,100106,690,7147
5863,135,100119,3041,4642
5864,135,100124,2658,5420
5865,147,100105,289,7190
5866,128,100110,548,819
5867,125,100123,1251,2879
5868,140,100118,1825,2368
5869,314,100019,366,442
5870,169,100087,1250,1506
5871,129,100120,635,1217
5872,149,100121,2106,5012
5873,140,100058,2570,5852
5874,129,100123,4356,6053
5875,141,100124,1723,5983
5876,233,100085,94,3683
5877,241,100003,34,432
5878,149,100047,2622,3051
5879,153,100107,2224,2749
5880,140,100077,78,158
5881,309,100111,1192,1623
5882,154,100017,2925,3780
5883,162,100118,903,2405
5884,133,100114,2260,2494
5885,163,100009,1091,1696
5886,133,100070,2705,3110
5887,156,100087,2206,4627
5888,137,100123,134,5618
5889,150,100111,3136,6781
5890,201,100092,1314,1672
5891,170,100121,418,2197
5892,214,100117,280,536
5893,143,100117,1216,2236
5894,133,100113,4366,6262
5895,131,100108,1670,5157
5896,134,100122,3443,4066
5897,149,100116,1541,2771
5898,151,100095,4534,6026
5899,142,100100,2398,5883
5900,141,100121,4446,7556
5901,142,100112,3308,3981
5902,144,100119,433,4268
5903,130,100117,5900,6375
5904,127,100093,2364,4212
5905,161,100115,135,2034
5906,169,100116,405,2767
5907,213,99880,859,993
5908,135,100106,1108,3416
5909,137,100111,8087,8936
5910,129,100105,2462,8000
5911,148,100091,1038,6084
5912,125,100108,2255,4916
5913,126,100116,167,5649
5914,150,100104,3060,3235
5915,350,100057,168,277
5916,125,100116,4258,4800
5917,225,100109,3128,3623
5918,190,99924,804,1213
5919,144,100116,8889,9401
5920,151,100124,720,5510
5921,151,100111,5580,6150
5922,133,100101,1854,3665
5923,151,100107,427,7724
5924,173,100098,1243,2287
5925,133,100123,1466,2287
5926,139,100101,6164,7068
5927,131,100112,2874,4039
5928,218,100110,889,1278
5929,176,100120,2414,5830
5930,202,100122,353,761
5931,131,100095,920,5629
5932,128,100115,3055,3280
5933,145,100063,2003,2358
5934,277,100108,319,609
5935,127,100118,1418,8366
5936,169,100116,1568,2698
5937,560,100114,268,396
5938,126,100123,844,6115
5939,226,99989,28,259
5940,217,100094,181,1152
5941,126,100115,1198,4170
5942,153,100117,705,2541
5943,127,100121,3898,6598
5944,210,100038,430,883
5945,171,100116,2550,4517
5946,207,100060,776,1006
5947,130,100054,1145,1489
5948,192,100095,154,852
5949,179,100114,1514,2325
5950,149,100056,1805,2906
5951,207,100107,285,464
5952,142,100095,3476,5521
5953,150,100101,4687,6957
5954,139,100115,2850,7843
5955,137,100119,1472,5299
5956,164,100103,1558,1580
5957,141,100085,607,2113
5958,126,100116,3,9161
5959,148,100028,15,1166
5960,137,100105,1142,5054
5961,154,100118,171,300
5962,130,100031,897,1065
5963,136,99912,1070,1141
5964,155,100102,1329,1950
5965,239,100083,80,1583
5966,219,100084,778,1700
5967,132,100122,1071,3475
5968,145,100101,891,2616
5969,182,100098,3809,5766
5970,128,100116,421,4392
5971,142,100116,638,4593
5972,141,100110,1522,4069
5973,128,100114,3357,9216
5974,180,100107,168,178
5975,166,100112,1826,2554
5976,166,100114,1073,1097
5977,142,100080,318,854
5978,187,100054,672,1491
5979,137,100116,4095,7627
5980,168,100053,166,2039
5981,228,100071,1042,1055
5982,126,100107,407,2453
5983,133,100122,1545,4824
5984,125,100121,2083,2481
5985,153,100053,4868,4952
5986,198,100124,657,4957
5987,198,100072,981,1344
5988,142,100114,28,1903
5989,126,100124,5679,10037
5990,138,100109,689,3373
5991,134,100106,6448,7700
5992,195,100104,4276,5109
5993,142,100105,3477,4235
5994,147,99995,1071,2416
5995,128,100123,4467,5346
5996,134,100097,3759,6792
5997,139,100091,2019,3592
5998,127,100115,7747,8320
5999,125,100114,5729,7273
6000,247,100070,608,1072
6001,126,100085,15,3337
6002,128,100069,416,1429
6003,165,100110,634,2446
6004,136,100118,2185,3665
6005,149,100048,2881,3245
6006,235,100123,1002,2521
6007,129,100119,1699,1993
6008,135,100109,6215,6697
6009,174,100107,4719,6982
6010,133,100118,5651,6185
6011,157,100069,3291,9137
6012,224,100060,297,829
6013,125,100112,1422,3851
6014,143,100071,1195,1980
6015,129,100111,4136,4333
6016,131,100120,1731,4617
6017,162,100080,3035,3145
6018,133,100111,7125,8479
6019,125,100113,2810,6518
6020,180,100068,3018,3979
6021,158,100081,770,2092
6022,192,100116,461,1510
6023,139,100037,364,730
6024,178,99994,257,293
6025,141,100117,228,915
6026,185,100089,490,1429
6027,139,100112,154,3918
6028,180,100108,659,2166
6029,133,100004,1028,1561
6030,185,99903,1274,1290
6031,137,100109,4902,8205
6032,132,100089,4892,7474
6033,136,99760,69,75
6034,157,100123,922,5238
6035,138,100120,6392,6633
6036,129,100097,4776,7954
6037,230,100113,278,1159
6038,125,100051,3763,4111
6039,128,99998,662,1573
6040,140,100074,531,2506
6041,132,100122,3953,7295
6042,478,99919,191,831
6043,128,100102,2252,5903
6044,129,100115,3690,3770
6045,128,100108,4315,4481
6046,131,100116,187,6029
6047,130,100123,4423,6393
6048,164,100077,1232,2476
6049,127,100121,1540,5174
6050,201,100116,657,948
6051,127,100104,889,3377
6052,128,100117,2431,2564
6053,129,100119,241,1587
6054,134,100105,3320,3599
6055,141,100086,5040,6680
6056,134,100111,1177,1314
6057,143,100113,2080,6572
6058,148,100116,1106,2394
6059,134,100123,1706,6515
6060,149,100081,1669,2304
6061,125,100107,4946,5260
6062,158,100110,770,2987
6063,134,100113,772,9196
6064,126,100100,5448,5920
6065,152,100121,7088,7266
6066,135,100124,1870,6148
6067,169,100104,705,1124
6068,182,100092,1455,1840
6069,128,100118,3298,5540
6070,169,100078,592,2966
6071,136,100115,1194,5317
6072,128,100099,2450,2875
6073,164,100117,1350,1528
6074,132,100110,997,4794
6075,143,100113,2813,6505
6076,129,100046,3119,3639
6077,132,100120,1154,1562
6078,136,100070,3998,4838
6079,163,100118,3033,5927
6080,133,100086,53,5370
6081,127,100083,919,961
6082,125,100107,5690,7840
6083,129,100120,5672,6422
6084,141,100121,1400,3945
6085,127,99773,1002,1199
6086,128,100076,3047,7483
6087,150,100111,745,2715
6088,234,100108,349,479
6089,143,100104,3608,4734
6090,214,100081,975,2345
6091,161,100094,832,977
6092,126,100122,833,3016
6093,132,100106,1741,2331
6094,143,100079,1683,2898
6095,138,100121,6483,7698
6096,135,100096,5794,5809
6097,135,100043,1571,2432
6098,141,100117,3490,4031
6099,205,100119,2033,2321
6100,131,100067,469,7869
6101,179,100097,344,2383
6102,148,100112,744,5097
6103,147,100117,1425,2605
6104,146,100106,1938,3411
6105,154,99986,1682,1988
6106,198,100114,142,1328
6107,224,100054,1475,1706
6108,187,100114,960,1081
6109,125,100105,5186,7068
6110,151,100122,314,1254
6111,148,100103,3828,9390
6112,144,100057,435,821
6113,147,100090,2806,4040
6114,128,100108,1407,1909
6115,220,100092,1680,2568
6116,131,100118,2919,8435
6117,197,99965,341,555
6118,127,100105,1855,3011
6119,132,100116,982,1797
6120,137,100055,2815,4715
6121,198,100098,276,2199
6122,144,100113,1596,2613
6123,148,100065,3539,5567
6124,142,100121,3229,4983
6125,163,100118,1605,2401
6126,253,100014,723,1958
6127,134,100118,1713,8694
6128,127,100123,216,2508
6129,153,100120,1681,3982
6130,129,100089,880,2749
6131,166,100073,982,1192
6132,141,100093,9216,9662
6133,138,100067,1558,4614
6134,125,100116,260,789
6135,125,100120,1420,7789
6136,225,100066,1003,1077
6137,133,100121,1123,3394
6138,156,100108,2829,4430
6139,263,100099,710,2360
6140,127,100107,7435,10450
6141,171,99965,1647,3602
6142,127,100087,4888,7377
6143,172,100116,1032,2351
6144,133,100096,1529,4220
6145,178,100122,6425,8742
6146,136,100106,4490,4674
6147,139,100073,2524,6366
6148,246,100040,1445,1701
6149,211,100037,266,710
6150,149,100124,2367,2548
6151,166,99995,211,587
6152,233,100109,485,587
6153,136,100053,813,873
6154,183,100044,1127,1859
6155,182,100105,708,2251
6156,132,100120,143,4771
6157,138,100116,2500,3411
6158,254,100103,560,1687
6159,130,100086,5456,8099
6160,207,99834,2187,2387
6161,246,100091,1318,3004
6162,127,100122,1446,3978
6163,147,100122,6155,6917
6164,125,100032,1337,1821
6165,135,100099,1801,4400
6166,140,100122,4622,5669
6167,130,100105,1117,2517
6168,191,100122,1270,1681
6169,187,100047,200,1993
6170,131,100122,4421,4819
6171,126,100099,6332,6445
6172,145,100119,1856,4316
6173,193,100120,2504,2719
6174,139,100075,626,2263
6175,135,100124,860,4753
6176,128,100081,1837,5103
6177,130,100107,6270,7367
6178,128,100122,88,4566
6179,141,100111,4215,7306
6180,148,100079,4458,6169
6181,162,99599,838,1267
6182,263,100061,1025,1334
6183,125,100075,4600,4628
6184,125,100122,6117,6740
6185,140,100107,1560,4103
6186,156,100087,2875,3344
6187,125,100122,664,3599
6188,130,100090,3569,4387
6189,127,100111,3918,7078
6190,217,100117,136,437
6191,331,100118,391,696
6192,127,100108,7590,8729
6193,189,99870,21,737
6194,126,100121,1191,3498
6195,155,100063,2486,3967
6196,161,100117,828,2961
6197,152,100117,1001,1004
6198,128,100106,1844,6134
6199,158,100121,5332,5727
6200,207,99793,137,1026
6201,131,100118,223,299
6202,212,100023,877,1252
6203,130,100110,1293,3448
6204,144,100118,1923,2476
6205,137,100106,891,2266
6206,151,100118,147,3734
6207,217,99973,1819,1860
6208,153,100114,2452,7149
6209,202,99634,1370,1419
6210,128,100121,531,1055
6211,160,100082,193,543
6212,136,100102,2916,4204
6213,127,99944,1768,1775
6214,127,100121,4104,4967
6215,168,100059,3,465
6216,126,100110,2596,3648
6217,134,100113,3444,3792
6218,145,100104,2450,5853
6219,150,100100,4610,6024
6220,139,100110,669,6658
6221,154,100083,3582,4633
6222,127,100116,4253,8038
6223,156,100083,1202,3259
6224,126,100123,4722,6842
6225,175,100118,4752,5386
6226,136,100124,293,2350
6227,128,100117,1453,4131
6228,128,100098,4730,7099
6229,153,100115,1993,7939
6230,143,100086,4257,5502
6231,164,100124,5600,6964
6232,133,100095,2915,4750
6233,151,100063,2245,3213
6234,136,100119,2671,4680
6235,133,100053,1850,2809
6236,133,100114,3882,5639
6237,135,100113,9622,9657
6238,127,100119,870,2281
6239,130,100118,992,1500
6240,153,100124,3981,7540
6241,126,100108,1369,4144
6242,130,100107,1875,5023
6243,149,100102,2857,3359
6244,126,100117,6088,7914
6245,130,100101,223,2212
6246,136,100111,397,6866
6247,219,100117,2341,3465
6248,132,100117,2943,4694
6249,154,100104,1072,1995
6250,132,100099,5524,6404
6251,189,100090,1197,1241
6252,253,100038,468,1028
6253,126,100088,1638,2338
6254,126,100124,3370,4839
6255,137,100117,547,6547
6256,287,100122,443,1457
6257,150,100071,3574,4257
6258,143,100111,1919,4476
6259,133,100118,1743,3691
6260,141,100099,2074,5357
6261,131,100123,6973,10526
6262,126,100097,802,3501
6263,128,100115,3016,4015
6264,230,100103,263,928
6265,130,100114,3454,8744
6266,212,100021,1500,1643
6267,137,100120,3028,4606
6268,138,100120,6132,6371
6269,127,100104,6003,6853
6270,134,100096,1313,4229
6271,200,99973,334,563
6272,134,100114,2493,5836
6273,137,100124,1056,2821
6274,155,100082,916,1318
6275,126,100115,6284,8659
6276,138,100021,25,1003
6277,126,100122,2780,8833
6278,125,100105,671,2538
6279,278,100097,653,2250
6280,131,100111,1829,7570
6281,127,100123,2225,2429
6282,125,100124,4104,5909
6283,203,100112,2418,2725
6284,168,100082,4269,5542
6285,131,100113,8189,8704
6286,133,100083,1760,1777
6287,159,100026,580,1731
6288,231,100099,494,932
6289,140,100108,6584,6654
6290,147,100048,172,1391
6291,132,100120,1844,7576
6292,178,100108,3628,4477
6293,203,100068,2817,3338
6294,156,99938,735,973
6295,227,100021,1121,1452
6296,163,100108,64,1355
6297,131,100114,867,1727
6298,145,100114,2917,3897
6299,125,100114,1933,5735
6300,126,100123,1354,2605
6301,131,100123,39,3115
6302,147,100089,2638,5073
6303,149,100123,4856,8194
6304,143,100078,5967,6692
6305,126,100123,238,3463
6306,169,100073,583,705
6307,165,100119,2194,2427
6308,152,100091,820,1366
6309,133,100111,3099,5411
6310,133,100103,836,7809
6311,131,100116,2781,3620
6312,131,100016,5717,6034
6313,167,100079,2997,4549
6314,153,100114,1775,4210
6315,126,100067,1687,2271
6316,127,100078,3210,4113
6317,185,100115,1970,3065
6318,174,100032,8,158
6319,130,100114,798,1720
6320,137,100103,5188,7988
6321,158,100108,77,3512
6322,172,100103,3826,5135
6323,329,99959,223,316
6324,156,100116,2894,5817
6325,138,100120,2654,4725
6326,142,100105,931,4181
6327,132,100119,1925,5494
6328,186,100114,1409,3121
6329,216,100063,670,960
6330,218,100022,718,862
6331,127,100108,3580,4893
6332,129,100108,2114,5475
6333,126,100114,5351,5696
6334,172,100121,388,630
6335,171,100116,199,2366
6336,129,100121,1343,3755
6337,127,100123,2378,8956
6338,191,100063,1463,2315
6339,127,100120,5676,6913
6340,127,100123,4458,10211
6341,126,100110,1454,2395
6342,126,100100,448,2957
6343,155,100123,3342,4120
6344,250,100061,1641,2488
6345,182,99721,722,962
6346,129,100112,2329,2458
6347,146,100090,565,1559
6348,145,100085,426,2254
6349,135,100100,1080,2480
6350,161,100119,667,4750
6351,127,100119,1263,6423
6352,157,100081,2257,2897
6353,297,99811,526,993
6354,190,100110,592,1459
6355,138,100121,2434,4031
6356,140,100123,655,2391
6357,174,99985,109,870
6358,130,100109,7623,9835
6359,140,100122,249,5201
6360,128,100089,2535,5293
6361,127,100090,853,3814
6362,285,100020,195,705
6363,176,100093,2085,6634
6364,127,100124,1383,7960
6365,163,100103,83,1731
6366,260,100118,10,409
6367,248,100087,945,1549
6368,131,100120,1203,7241
6369,147,100108,3657,6340
6370,127,100117,1647,4022
6371,132,100100,5638,6212
6372,140,100095,4718,6156
6373,236,100093,1475,1743
6374,155,100124,1546,2899
6375,214,100046,2782,2801
6376,151,100009,1753,1769
6377,134,100122,2326,3375
6378,139,100097,2325,2836
6379,176,100099,493,847
6380,130,100121,562,5230
6381,126,100096,4879,5073
6382,179,100054,701,797
6383,129,100118,901,3049
6384,199,100096,563,575
6385,153,100112,519,4791
6386,184,100065,2410,2654
6387,132,100124,196,1719
6388,128,100098,110,2038
6389,125,100122,2164,2228
6390,155,100085,302,364
6391,156,100113,922,951
6392,132,100078,1839,2177
6393,126,100009,460,861
6394,255,100119,23,1156
6395,238,100102,53,381
6396,166,100114,2814,5714
6397,126,100122,1374,2481
6398,173,100067,1493,4624
6399,136,100110,2846,3343
6400,129,100087,301,5686
6401,126,100098,3093,5221
6402,159,100111,2364,2460
6403,148,100124,728,3992
6404,158,100068,827,1257
6405,141,100112,704,2496
6406,142,100058,3362,4432
6407,129,100082,671,1381
6408,135,100093,94,348
6409,138,100088,4239,7407
6410,130,100119,1362,5050
6411,134,100124,1077,3101
6412,328,100099,202,446
6413,128,100123,8740,9622
6414,163,100090,338,3845
6415,125,100097,7093,8455
6416,153,100116,495,500
6417,193,100117,309,2918
6418,153,100106,5066,6494
6419,126,100122,918,3492
6420,164,100122,1251,1355
6421,243,100119,572,816
6422,128,100088,6062,7773
6423,166,100086,7598,7656
6424,173,100094,1159,1340
6425,208,100111,494,1846
6426,128,100081,4787,5084
6427,129,100122,57,4241
6428,132,100102,3045,7413
6429,139,100094,4127,4789
6430,170,100074,3620,3903
6431,127,100085,2619,2897
6432,193,100121,275,5160
6433,151,100066,249,690
6434,136,100073,468,3577
6435,201,100055,966,1307
6436,170,100117,1718,3355
6437,141,100114,71,919
6438,133,100121,1675,4282
6439,193,100120,122,2614
6440,255,100006,113,1110
6441,135,100123,3582,7878
6442,205,100118,2086,2144
6443,138,100089,598,1954
6444,242,100116,851,2314
6445,150,100076,31,1091
